,Player1,Player2,D,DD,DDD,DDL,DDV,DL,DLD,DLL,DLV,DV,DVD,DVL,DVV,L,LD,LDD,LDL,LDV,LL,LLD,LLL,LLV,LV,LVD,LVL,LVV,V,VD,VDD,VDL,VDV,VL,VLD,VLL,VLV,VV,VVD,VVL,VVV
1567,47661,31686,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1568,47661,50927,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1569,47724,53676,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1570,47840,27248,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,
1571,47847,5277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
1572,47847,5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
1573,47847,50458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1574,48303,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,
1575,48303,49386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1576,48305,1200,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1577,48305,52488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
1578,48369,12842,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1579,48370,2359,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1580,48370,33593,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,
1581,48420,4294,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1582,48420,35536,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,1.0,
1583,48469,1290,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1584,48469,30478,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
1585,48469,30940,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,
1586,48469,53630,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1587,48512,10891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1588,48512,43581,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1589,48626,26138,,,,,,,,,,,,,,1.0,,2.0,1.0,2.0,,,,5.0,1.0,2.0,1.0,2.0,,,2.0,,2.0,1.0,1.0,,3.0,1.0,2.0,,3.0
1590,48639,30034,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1591,48639,33127,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0
1592,48663,39573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1593,48680,26671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1594,48680,50151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1595,48744,10232,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,
1596,48744,37609,,,,,,,,,,,,,,,,,1.0,,2.0,,,2.0,,,,,,,,,,,,1.0,1.0,,,2.0,
1597,48776,16427,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0
1598,48791,6953,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,
1599,48841,6023,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1600,48841,40810,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
1601,48877,16065,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1602,48879,34897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
1603,48937,53583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1604,48987,15936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1605,48987,32504,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1606,49025,3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1607,49025,7948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1608,49041,2199,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,
1609,49041,16360,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,
1610,49041,19901,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
1611,49041,22151,,,,,,,,,,,,,,1.0,,,,1.0,,,,5.0,1.0,,3.0,,,,,,,,,,,,,,
1612,49041,41363,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,1.0,,,,,,,,,,,,,,
1613,49136,28567,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
1614,49165,36698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1615,49386,10232,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,
1616,49386,13605,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,1.0,,,,2.0,,,4.0,
1617,49386,14007,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,2.0
1618,49386,25554,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,1.0,1.0,,,
1619,49492,24863,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1620,49492,27034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1621,49531,8915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
1622,50033,6319,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,1.0,1.0,2.0,1.0,,1.0,4.0,
1623,50033,25587,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,4.0,,,1.0,1.0,,,,3.0,2.0,1.0,1.0,2.0,2.0,1.0
1624,50047,11782,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
1625,50047,35835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,
1626,50130,6679,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,
1627,50151,43359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1628,50294,36155,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,
1629,50372,45960,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1630,50409,14893,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1631,50458,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1632,50458,5277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
1633,50458,5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,
1634,50458,23515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
1635,50458,39056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
1636,50554,19176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1637,50554,51940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1638,50604,6023,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,
1639,50604,26401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
1640,50609,33533,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1641,50678,25769,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
1642,50678,48680,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1643,50865,9321,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1644,50927,34245,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1645,50994,22023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0
1646,51109,8618,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,
1647,51109,19855,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1648,51109,50047,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1649,51220,8507,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,,,2.0,3.0,1.0
1650,51220,34969,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,3.0,1.0,1.0,,,2.0,2.0,1.0,1.0,4.0,2.0,,1.0,6.0,
1651,51487,40673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,
1652,51544,20860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1653,51544,21648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1654,51544,33181,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,
1655,51551,2079,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0
1656,51551,12000,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0
1657,51623,6143,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,
1658,51623,31910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1659,51623,38551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1660,51706,12283,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,3.0,1.0,,3.0,,,,,,,,,,1.0,,,,
1661,51724,10838,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1662,51724,23907,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0
1663,51724,45960,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,
1664,51724,50372,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,
1665,51724,53229,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
1666,51940,125,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,3.0,1.0,,1.0,,
1667,51940,10040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1668,51940,18451,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1669,51940,23057,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
1670,51993,3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,2.0
1671,52033,624,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
1672,52033,4467,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,
1673,52033,18248,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
1674,52033,22144,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1675,52033,34569,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1676,52033,38605,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
1677,52238,21547,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1678,52240,20895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1679,52414,2311,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,3.0,3.0,1.0,,2.0,1.0,1.0,,,1.0,,1.0,,,2.0,1.0
1680,52414,45266,,,,,,,,,,,,,,,,,,4.0,,,,2.0,1.0,,,1.0,,,,,3.0,,,,2.0,,,,1.0
1681,52456,29284,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,3.0,,,,1.0,,,1.0,,4.0,2.0,,,,
1682,52456,36205,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,1.0,3.0,,,,,1.0,1.0,1.0,,4.0,,,,
1683,52488,15674,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,
1684,52488,34786,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,
1685,52488,43685,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,
1686,52525,2115,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,4.0,1.0,,,,,,,,,,,,,
1687,52525,23586,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,3.0,,1.0,2.0,2.0,,,,,,,,,,,,,
1688,52525,27236,,,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,2.0,1.0,,,3.0,,,,,,,,,,,,,
1689,52525,27271,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,
1690,52525,36248,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,
1691,52560,3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1692,52560,13058,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,
1693,52560,17802,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,
1694,52560,20477,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,
1695,52560,20860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1696,52560,27965,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,
1697,52625,36738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
1698,52762,7945,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1699,52850,15020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1700,52850,15330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1701,52850,17438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0
1702,52850,31668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1703,53139,25219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
1704,53139,53747,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1705,53170,16427,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
1706,53170,18140,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
1707,53229,50994,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
1708,53265,30709,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1709,53301,14869,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,2.0,,,,,1.0,1.0,,,2.0,,,2.0,1.0
1710,53301,19148,,,,,,,,,,,,,,1.0,,,3.0,1.0,2.0,,1.0,1.0,,,8.0,,,,,1.0,,2.0,,4.0,1.0,,1.0,3.0,
1711,53351,30598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1712,53630,1290,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1713,53630,30940,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,
1714,53630,45807,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1715,53921,27811,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,,2.0,2.0,4.0,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0
1716,53921,53301,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,1.0,,2.0,2.0,,,,1.0,,,,1.0,3.0,,,,
1717,53943,4898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,
1718,54021,28947,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1719,54112,11401,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
1720,54112,36552,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
1721,54112,50604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
